Data;Regressor;Best parameters;MSE;MAE;MAPE;PCC
dipep_freq+avg_protvec+net_contact_energy+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4237.774140584046;29.389647106993007;12477974.389377387;(0.49375813389016143, 3.699013501075291e-10)
dipep_freq+avg_protvec+net_contact_energy+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4691.878987266397;32.39843948461539;12510290.458300496;(0.424705222426342, 1.2459599034319046e-07)
dipep_freq+avg_protvec+net_contact_energy+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6761.5350463385275;43.79870074335665;5121860.112044554;(0.2744694978603172, 0.0009088664727057333)
dipep_freq+avg_protvec+net_contact_energy+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";7018.596577963703;45.022973470629374;12510555.94335054;(0.310798772362494, 0.0001580954164657423)
dipep_freq+avg_protvec+net_contact_energy+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4238.5081265980325;29.446989764335665;12477974.65608742;(0.4940548538973124, 3.5972353439180595e-10)
dipep_freq+avg_protvec+net_contact_energy+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";7018.596577963703;45.022973470629374;12510555.94335054;(0.310798772362494, 0.0001580954164657423)
dipep_freq+avg_protvec+aromaticity+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3274.311133704675;28.93284507902098;325404.25886466535;(0.6116687836139963, 4.861924473420987e-16)
dipep_freq+avg_protvec+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";4807.739456259597;35.75544647762238;1137753.9227690445;(0.41946440256919937, 1.8422607195569062e-07)
dipep_freq+avg_protvec+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3274.764854385989;29.787630708391603;758879.2345951102;(0.610834526300659, 5.460507367649071e-16)
dipep_freq+avg_protvec+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3121.738824314311;29.170480358741255;758540.8010533595;(0.6314263396952773, 2.8037553614678e-17)
dipep_freq+avg_protvec+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";2810.784048228647;28.55812721188811;759028.0896368701;(0.6616487901706359, 2.3472352427525935e-19)
dipep_freq+avg_protvec+helix+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3733.7850986761987;31.290008330769226;759144.3504968032;(0.571891113655433, 8.621105056824995e-14)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4307.414837504159;30.545579344755247;12484262.101155952;(0.4810224711339241, 1.1950786233604566e-09)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4307.55486527339;30.576998925174824;12484267.924340598;(0.48075461666846386, 1.2242935975818847e-09)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4380.840325336327;31.31033458951049;12510485.270141242;(0.47258355040136396, 2.532552542731136e-09)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3908.6944120246053;29.35892682727273;12479791.5454836;(0.5169828782712041, 3.833669944211504e-11)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4307.468120518145;30.561264659440557;12484264.805520553;(0.4808786069803861, 1.2106853262623347e-09)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4388.919653308355;31.542432491608395;12510496.875036346;(0.47062574378093003, 3.0058753699784174e-09)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3908.6270096399903;29.34557717692308;12479791.16406502;(0.5167874436199025, 3.910318088819359e-11)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5025.162387685978;33.49787305104895;12510504.401394496;(0.42545177347979823, 1.1778078179052178e-07)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3908.6270108148165;29.345661093006992;12479793.961267816;(0.5165646616291529, 3.9995011690701834e-11)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3988.9815106050255;30.193577176923075;12510904.85025732;(0.5052230367000752, 1.2341004193092292e-10)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4307.468120518145;30.561264659440557;12484264.805520553;(0.4808786069803861, 1.2106853262623347e-09)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4388.919653308355;31.542432491608395;12510496.875036346;(0.47062574378093003, 3.0058753699784174e-09)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3909.376659989641;29.401521232867136;12479809.812083669;(0.5163822069208034, 4.074004028293277e-11)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5017.083059713949;33.26577514895105;12510492.796499392;(0.42723340942724625, 1.0292828333898886e-07)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3908.6270096399903;29.34557717692308;12479791.16406502;(0.5165652515564024, 3.9992624326746964e-11)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3989.18461180083;30.22744430979021;12510910.68941816;(0.504958544200067, 1.2663360415990078e-10)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5025.162387685978;33.49787305104895;12510504.401394496;(0.42545177347979823, 1.1778078179052178e-07)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3909.376659989641;29.401521232867136;12479809.812083669;(0.5161603109699067, 4.166423496693545e-11)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3988.9815106050255;30.193577176923075;12510904.85025732;(0.5052230367000752, 1.2341004193092292e-10)
dipep_freq+shannon_entropy+residue_repeats+net_contact_energy+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3989.6302334791517;30.27520654755245;12510912.046299914;(0.5045544972110942, 1.3171571615222074e-10)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2470.2734208128636;30.390165609324008;674536.1941442494;(0.7046376610748801, 9.239838018415695e-23)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6169.499756370508;35.92415284125874;227324.55237108128;(0.5085524280644738, 8.903536078798259e-11)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3542.7062118882623;30.36244997412587;214189.9507476362;(0.5822500480839583, 2.3945219457612336e-14)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6172.080179195684;36.04227871538461;227738.52287330633;(0.5087074422259581, 8.768466296689672e-11)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3526.1483209791713;30.12133109300699;214191.92330749243;(0.5835349070483109, 2.0362746067701496e-14)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4338.553163442458;32.703404519580424;213970.73851759918;(0.5200266488212806, 2.8119532817809057e-11)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6172.271507867011;36.06745354055944;227739.09502842394;(0.5086170249074446, 8.847007591706086e-11)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3533.0145608393113;30.27881361048951;214191.89376550104;(0.5823356981488534, 2.3688450301703374e-14)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6238.07588092592;36.992696127972025;227735.65766623692;(0.4820000658855237, 1.0940505028743467e-09)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";4463.479917054489;32.085923051048944;26575765.95434355;(0.5116131789804218, 6.574433750908826e-11)
dipep_freq+shannon_entropy+residue_repeats+helix+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6172.271507867011;36.06745354055944;227739.09502842394;(0.5086170249074446, 8.847007591706086e-11)
dipep_freq+shannon_entropy+residue_repeats+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3533.0328468532975;30.282659764335662;214192.6080047101;(0.5823162286207201, 2.3746581432520832e-14)
dipep_freq+shannon_entropy+residue_repeats+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4338.643744063086;32.70468074335664;213970.74204054894;(0.5200221371100133, 2.8132518558255387e-11)
dipep_freq+shannon_entropy+residue_repeats+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4338.553163442458;32.703404519580424;213970.73851759918;(0.5200266488212806, 2.8119532817809057e-11)
dipep_freq+shannon_entropy+residue_repeats+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4353.639311014135;32.89078563846154;214158.11963648035;(0.5182935834717287, 3.355938598604553e-11)
dipep_freq+shannon_entropy+net_contact_energy+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6352.918640589475;38.01717375034965;67676978.24421743;(0.2662843006800605, 0.0013062910892408235)
dipep_freq+shannon_entropy+net_contact_energy+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6013.65038660346;36.66510382027972;67748794.88384853;(0.2595537389034154, 0.0017456880308629086)
dipep_freq+shannon_entropy+net_contact_energy+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6435.412439518318;42.77270284125874;5123848.816640458;(0.3076946783537907, 0.0001852607475374876)
dipep_freq+shannon_entropy+net_contact_energy+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5914.442406715348;36.01644647762238;67748793.48630807;(0.2695692583265864, 0.0011308326793406087)
dipep_freq+shannon_entropy+net_contact_energy+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5404.830919448383;34.69568207202797;5106656.537341129;(0.33806738875066134, 3.6359863150660506e-05)
dipep_freq+shannon_entropy+net_contact_energy+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4912.392485017613;33.31247228181818;12477657.302705217;(0.3610521011451432, 9.42190647671898e-06)
dipep_freq+shannon_entropy+net_contact_energy+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5973.385215799264;37.000691232867126;67748827.88004537;(0.24592812297279215, 0.0030696998404232787)
dipep_freq+shannon_entropy+net_contact_energy+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3907.5344551322482;32.53334399510489;8797139.887653966;(0.47500592983202833, 2.0456812594519235e-09)
dipep_freq+shannon_entropy+net_contact_energy+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5003.87553757006;33.11691284125873;12477656.59209137;(0.33192508317298763, 5.125317544895355e-05)
dipep_freq+shannon_entropy+net_contact_energy+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4740.975340786844;32.22488486923076;12477656.34480446;(0.3722272432083419, 4.700777513920655e-06)
dipep_freq+shannon_entropy+net_contact_energy+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6564.308789218845;38.570180743356644;67748711.93483363;(0.2235984284919395, 0.007264772080411226)
dipep_freq+shannon_entropy+net_contact_energy+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5022.678541826004;33.17750025384615;5106652.550390318;(0.36237110629422964, 8.691238685088575e-06)
dipep_freq+shannon_entropy+net_contact_energy+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5004.470034772858;33.154045708391614;12477656.811164336;(0.33209746358194914, 5.076674283923119e-05)
dipep_freq+shannon_entropy+net_contact_energy+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4735.045362465165;32.24103871538461;12477656.552658696;(0.37330880589049387, 4.388770122930282e-06)
dipep_freq+shannon_entropy+net_contact_energy+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4527.99929236027;31.05526948461538;12477650.95177981;(0.39062094630566385, 1.4128560411859866e-06)
dipep_freq+shannon_entropy+aromaticity+helix+turn+sheet+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5154.1160826590385;33.42609682727273;487875.2081605874;(0.3485131291576404, 1.9940976110337387e-05)
dipep_freq+shannon_entropy+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5440.917669416241;37.56686605804196;18902271.695932116;(0.3470580328934672, 2.1709284401279994e-05)
dipep_freq+shannon_entropy+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5429.44264608055;34.9794443097902;1135285.8183676507;(0.49543185295343894, 3.159255032067746e-10)
dipep_freq+shannon_entropy+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5892.110210688941;36.733493260839154;1134946.1581975434;(0.474303670933661, 2.1766691265997547e-09)
dipep_freq+shannon_entropy+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3073.157923416689;29.452819519580416;758308.7256652464;(0.6457830124551175, 3.090895044903222e-18)
dipep_freq+shannon_entropy+helix+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}";2642.4916782587516;32.57991943050749;596018.5435989145;(0.6656787852931688, 1.1893216173588806e-19)
dipep_freq+residue_repeats+net_contact_energy+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4301.447993217445;30.374579344755244;12483622.736358533;(0.4840635357468128, 9.071375882710129e-10)
dipep_freq+residue_repeats+net_contact_energy+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4774.714967986676;32.09996396013986;12484281.321735736;(0.4412237870761909, 3.475087970461694e-08)
dipep_freq+residue_repeats+net_contact_energy+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4037.059179556074;30.120779974125877;12484888.712956967;(0.5122822347089245, 6.150271486211887e-11)
dipep_freq+residue_repeats+net_contact_energy+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4772.388235091572;32.009068855244756;12484280.850776648;(0.4410404942235875, 3.5260008533091013e-08)
dipep_freq+residue_repeats+net_contact_energy+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4037.059179556074;30.120779974125877;12484888.712956967;(0.5120765104070186, 6.27779293914633e-11)
dipep_freq+residue_repeats+net_contact_energy+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4416.873963660969;31.612185568531466;12484890.380223656;(0.48191846983544406, 1.1021575335944763e-09)
dipep_freq+residue_repeats+net_contact_energy+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4772.388235091572;32.009068855244756;12484280.850776648;(0.4410404942235875, 3.5260008533091013e-08)
